time_space,flux_space
6.483905400000000441e+01,9.993159999999999821e-01
6.484055100000000493e+01,9.989580000000000126e-01
6.484204900000000293e+01,1.000064000000000064e+00
6.484354700000000093e+01,9.983729999999999549e-01
6.484503999999999735e+01,1.001093999999999928e+00
6.484655200000000264e+01,1.000138999999999889e+00
6.484803999999999746e+01,1.001279000000000030e+00
6.484953799999999546e+01,1.000955999999999957e+00
6.485103900000000010e+01,1.000744999999999996e+00
6.485253400000000568e+01,1.000437999999999938e+00
6.485403200000000368e+01,1.000572000000000017e+00
6.485552900000000420e+01,9.999940000000000495e-01
6.485702700000000220e+01,1.000216999999999912e+00
6.485852599999999768e+01,9.995650000000000368e-01
6.486003399999999885e+01,9.988609999999999989e-01
6.486153299999999433e+01,1.000714000000000103e+00
6.486301799999999673e+01,1.000583999999999918e+00
6.486451599999999473e+01,9.998719999999999830e-01
6.486601400000000694e+01,1.001093999999999928e+00
6.486751200000000495e+01,9.999130000000000518e-01
6.486901000000000295e+01,1.000868000000000091e+00
6.487050700000000347e+01,1.000323000000000073e+00
6.487200500000000147e+01,1.000545000000000018e+00
6.487350299999999947e+01,9.985720000000000152e-01
6.487500099999999748e+01,9.999649999999999928e-01
6.487649999999999295e+01,9.987420000000000186e-01
6.487799599999999600e+01,9.991849999999999898e-01
6.487949399999999400e+01,9.998709999999999543e-01
6.488098700000000463e+01,9.994819999999999816e-01
6.488249000000000422e+01,1.000264000000000042e+00
6.488398899999999969e+01,9.988740000000000396e-01
6.488548600000000022e+01,1.000485000000000069e+00
6.488698300000000074e+01,9.984969999999999679e-01
6.488848099999999874e+01,1.000140999999999947e+00
6.488997899999999674e+01,1.000837999999999894e+00
6.489147800000000643e+01,9.993159999999999821e-01
6.489297500000000696e+01,1.000841000000000092e+00
6.489447199999999327e+01,1.000739999999999963e+00
6.489597000000000548e+01,9.994530000000000358e-01
6.489746800000000349e+01,1.002272000000000052e+00
6.489896699999999896e+01,1.000032999999999950e+00
6.490046399999999949e+01,9.998350000000000293e-01
6.490196100000000001e+01,1.000029999999999974e+00
6.490346099999999296e+01,1.000429000000000013e+00
6.490495900000000518e+01,9.995359999999999800e-01
6.490644899999999495e+01,9.999970000000000248e-01
6.490796100000000024e+01,1.000531000000000059e+00
6.490945100000000423e+01,1.000599000000000016e+00
6.491094900000000223e+01,1.000628999999999991e+00
6.491244600000000275e+01,1.000650000000000039e+00
6.491394699999999318e+01,1.000442000000000053e+00
6.491544199999999876e+01,9.995309999999999473e-01
6.491693999999999676e+01,9.985150000000000414e-01
6.491843799999999476e+01,9.988639999999999741e-01
6.491993499999999528e+01,9.999700000000000255e-01
6.492143400000000497e+01,9.999609999999999888e-01
6.492293100000000550e+01,9.997840000000000060e-01
6.492442900000000350e+01,9.997730000000000228e-01
6.492592700000000150e+01,9.985720000000000152e-01
6.492742400000000202e+01,1.000591999999999926e+00
6.492892299999999750e+01,1.000084999999999891e+00
6.493042699999999456e+01,1.002034000000000091e+00
6.493191799999999603e+01,9.997589999999999533e-01
6.493341599999999403e+01,9.999730000000000008e-01
6.493491299999999455e+01,9.974659999999999638e-01
6.493641300000000172e+01,1.000885999999999942e+00
6.493790900000000477e+01,1.000696999999999948e+00
6.493940700000000277e+01,1.000207000000000068e+00
6.494090500000000077e+01,9.983619999999999717e-01
6.494240299999999877e+01,9.995910000000000073e-01
6.494390099999999677e+01,9.998869999999999703e-01
6.494539799999999730e+01,9.997530000000000028e-01
6.494689599999999530e+01,9.997650000000000148e-01
6.494839399999999330e+01,9.999670000000000503e-01
6.494989200000000551e+01,1.000339000000000089e+00
6.495139500000000510e+01,9.992870000000000363e-01
6.495287999999999329e+01,9.991820000000000146e-01
6.495438500000000204e+01,1.001270000000000104e+00
6.495588300000000004e+01,1.001459000000000099e+00
6.495738099999999804e+01,1.000245000000000051e+00
6.495887899999999604e+01,9.996070000000000233e-01
6.496037699999999404e+01,1.000167999999999946e+00
6.496187399999999457e+01,1.000572999999999935e+00
6.496337200000000678e+01,9.997120000000000450e-01
6.496487000000000478e+01,1.001093999999999928e+00
6.496636900000000026e+01,9.997660000000000435e-01
6.496786699999999826e+01,9.994370000000000198e-01
6.496936300000000131e+01,1.000909999999999966e+00
6.497086099999999931e+01,1.000245999999999968e+00
6.497235899999999731e+01,9.987030000000000074e-01
6.497385800000000700e+01,1.000421999999999922e+00
6.497535600000000500e+01,9.995720000000000161e-01
6.497685400000000300e+01,1.000191000000000052e+00
6.497835000000000605e+01,9.989219999999999766e-01
6.497984800000000405e+01,9.983619999999999717e-01
6.498134699999999953e+01,9.984629999999999894e-01
6.498284400000000005e+01,1.000569000000000042e+00
6.498434199999999805e+01,1.000596000000000041e+00
6.498583899999999858e+01,9.999980000000000535e-01
6.498733699999999658e+01,1.000272999999999968e+00
6.498883600000000627e+01,1.001289000000000096e+00
6.499033300000000679e+01,1.000205000000000011e+00
6.499182600000000321e+01,1.000906999999999991e+00
6.499332800000000532e+01,9.997150000000000203e-01
6.499482700000000079e+01,1.000143999999999922e+00
6.499632499999999879e+01,1.000008000000000008e+00
6.499782199999999932e+01,1.000067999999999957e+00
6.499931899999999985e+01,9.992370000000000418e-01
6.500081799999999532e+01,9.987810000000000299e-01
6.500231499999999585e+01,1.000215999999999994e+00
6.500381400000000554e+01,1.001416000000000084e+00
6.500531100000000606e+01,1.000185000000000102e+00
6.500680900000000406e+01,9.998460000000000125e-01
6.500830700000000206e+01,1.002464000000000022e+00
6.500981600000000071e+01,1.000218999999999969e+00
6.501131300000000124e+01,9.998890000000000278e-01
6.501279999999999859e+01,1.003317999999999932e+00
6.501429799999999659e+01,1.002486999999999906e+00
6.501579599999999459e+01,1.000901000000000041e+00
6.501729400000000680e+01,1.000542000000000042e+00
6.501879200000000480e+01,9.994859999999999856e-01
6.502028900000000533e+01,1.000323000000000073e+00
6.502178700000000333e+01,9.999820000000000375e-01
6.502328500000000133e+01,1.000191000000000052e+00
6.502478299999999933e+01,9.993520000000000181e-01
6.502628199999999481e+01,1.000444000000000111e+00
6.502777799999999786e+01,1.000744999999999996e+00
6.502927599999999586e+01,9.999850000000000128e-01
6.503077399999999386e+01,9.991370000000000529e-01
6.503227200000000607e+01,9.985939999999999817e-01
6.503377100000000155e+01,9.988669999999999494e-01
6.503526499999999544e+01,9.993900000000000006e-01
6.503676500000000260e+01,9.997639999999999860e-01
6.503826300000000060e+01,1.001668000000000003e+00
6.503976099999999860e+01,9.996479999999999810e-01
6.504125999999999408e+01,9.997179999999999955e-01
6.504275099999999554e+01,9.999080000000000190e-01
6.504425399999999513e+01,9.997409999999999908e-01
6.504575199999999313e+01,1.001752999999999894e+00
6.504725000000000534e+01,1.000823000000000018e+00
6.504874900000000082e+01,1.001114999999999977e+00
6.505024500000000387e+01,1.000596000000000041e+00
6.505174300000000187e+01,9.987249999999999739e-01
6.505324099999999987e+01,9.983070000000000555e-01
6.505473899999999787e+01,1.000140999999999947e+00
6.505623799999999335e+01,9.992760000000000531e-01
6.505773499999999387e+01,1.001413000000000109e+00
6.505923199999999440e+01,1.001511999999999958e+00
6.506073000000000661e+01,9.991590000000000193e-01
6.506222800000000461e+01,1.000137999999999971e+00
6.506372700000000009e+01,1.000358999999999998e+00
6.506522400000000061e+01,1.000393000000000088e+00
6.506672199999999862e+01,9.997509999999999453e-01
6.506821899999999914e+01,1.000728000000000062e+00
6.506971699999999714e+01,9.998989999999999823e-01
6.507121600000000683e+01,1.000969999999999915e+00
6.507271299999999314e+01,9.990170000000000439e-01
6.507421100000000536e+01,9.996890000000000498e-01
6.507571099999999831e+01,1.000366000000000088e+00
6.507720600000000388e+01,9.987709999999999644e-01
6.507870499999999936e+01,1.000987999999999989e+00
6.508020199999999988e+01,1.001139999999999919e+00
6.508170099999999536e+01,1.000199000000000060e+00
6.508319899999999336e+01,1.001465999999999967e+00
6.508469700000000557e+01,9.990259999999999696e-01
6.508618500000000040e+01,1.000866000000000033e+00
6.508769200000000410e+01,1.000007000000000090e+00
6.508919000000000210e+01,1.001127000000000100e+00
6.509068800000000010e+01,9.997920000000000140e-01
6.509218599999999810e+01,1.001036000000000037e+00
6.509368299999999863e+01,1.000992000000000104e+00
6.509518099999999663e+01,9.999360000000000470e-01
6.509667899999999463e+01,9.986390000000000544e-01
6.509817900000000179e+01,1.001611999999999947e+00
6.509967500000000484e+01,9.996140000000000025e-01
6.510117200000000537e+01,9.997019999999999795e-01
6.510267100000000084e+01,9.994039999999999591e-01
6.510416899999999885e+01,9.998380000000000045e-01
6.510566599999999937e+01,9.991879999999999651e-01
6.510716399999999737e+01,9.991980000000000306e-01
6.510866199999999537e+01,1.001030000000000086e+00
6.511015999999999337e+01,9.999839999999999840e-01
6.511165699999999390e+01,9.999770000000000048e-01
6.511315500000000611e+01,1.000429999999999930e+00
6.511465300000000411e+01,1.000067999999999957e+00
6.511615100000000211e+01,9.986580000000000457e-01
6.511764900000000011e+01,1.001557000000000031e+00
6.511914600000000064e+01,9.972779999999999978e-01
6.512064599999999359e+01,9.991959999999999731e-01
6.512214199999999664e+01,1.000621999999999900e+00
6.512363999999999464e+01,9.987930000000000419e-01
6.512513800000000685e+01,1.001060999999999979e+00
6.512663499999999317e+01,9.990879999999999761e-01
6.512813300000000538e+01,9.995530000000000248e-01
6.512963100000000338e+01,1.000988999999999907e+00
6.513112900000000138e+01,1.001247999999999916e+00
6.513262699999999938e+01,9.995589999999999753e-01
6.513412499999999739e+01,9.998399999999999510e-01
6.513562199999999791e+01,9.998110000000000053e-01
6.513711999999999591e+01,1.000415999999999972e+00
6.513861799999999391e+01,9.987409999999999899e-01
6.514011600000000612e+01,1.000013000000000041e+00
6.514160200000000600e+01,9.987160000000000482e-01
6.514311100000000465e+01,1.000084999999999891e+00
6.514460900000000265e+01,1.000698000000000087e+00
6.514610700000000065e+01,1.000043000000000015e+00
6.514761500000000183e+01,1.000825000000000076e+00
6.514910299999999665e+01,9.983889999999999709e-01
6.515060099999999466e+01,9.979759999999999742e-01
6.515209799999999518e+01,9.997059999999999835e-01
6.515359599999999318e+01,9.994089999999999918e-01
6.515509199999999623e+01,9.991640000000000521e-01
6.515659599999999330e+01,1.000375000000000014e+00
6.515808900000000392e+01,9.994159999999999711e-01
6.515958799999999940e+01,1.000764999999999905e+00
6.516108499999999992e+01,1.000585999999999975e+00
6.516258100000000297e+01,1.001390000000000002e+00
6.516408099999999592e+01,1.000030999999999892e+00
6.516557899999999393e+01,9.995270000000000543e-01
6.516707599999999445e+01,9.994979999999999976e-01
6.516857100000000003e+01,9.991940000000000266e-01
6.517007200000000466e+01,1.000628000000000073e+00
6.517157000000000266e+01,1.000240000000000018e+00
6.517306800000000067e+01,1.000270999999999910e+00
6.517456599999999867e+01,9.997340000000000115e-01
6.517606800000000078e+01,1.000234000000000067e+00
6.517755900000000224e+01,1.001247999999999916e+00
6.517905899999999519e+01,9.996509999999999563e-01
6.518055699999999320e+01,1.001730999999999927e+00
6.518205299999999625e+01,1.000585999999999975e+00
6.518355200000000593e+01,9.999329999999999607e-01
6.518505100000000141e+01,1.001384000000000052e+00
6.518654800000000193e+01,9.989620000000000166e-01
6.518804599999999994e+01,9.996450000000000058e-01
6.518954399999999794e+01,9.984480000000000022e-01
6.519104199999999594e+01,1.000593999999999983e+00
6.519253999999999394e+01,1.000458999999999987e+00
6.519403800000000615e+01,1.000566999999999984e+00
6.519553500000000668e+01,9.990529999999999688e-01
6.519703300000000468e+01,9.996310000000000473e-01
6.519853399999999510e+01,1.001346000000000069e+00
6.520002900000000068e+01,1.000243999999999911e+00
6.520152600000000120e+01,9.997460000000000235e-01
6.520302399999999921e+01,9.999919999999999920e-01
6.520453399999999533e+01,1.000515999999999961e+00
6.520601999999999521e+01,9.994750000000000023e-01
6.520751799999999321e+01,9.995030000000000303e-01
6.520901499999999373e+01,1.000733000000000095e+00
6.521051300000000595e+01,9.993499999999999606e-01
6.521201000000000647e+01,9.999989999999999712e-01
6.521350900000000195e+01,1.000834999999999919e+00
6.521500699999999995e+01,1.000202000000000035e+00
6.521650499999999795e+01,9.999050000000000438e-01
6.521800199999999847e+01,1.000577999999999967e+00
6.521949999999999648e+01,9.992419999999999636e-01
6.522099799999999448e+01,9.996950000000000003e-01
6.522249499999999500e+01,9.993840000000000501e-01
6.522399400000000469e+01,1.000254999999999894e+00
6.522549100000000522e+01,1.001266999999999907e+00
6.522698900000000322e+01,9.992769999999999708e-01
